heldout,train_experiments,method,model,representation,n_real_train_windows,n_aug,n_test_windows,mae_s,rmse_s,medae_s,r2,bias_s
TS0330D,TS0330G+TS0330H,real_only,rf,pressure_absolute,64,0,32,149.3174426045755,165.5963366252678,145.30718927971458,-2.216673943610222,-121.98702608267168
TS0330D,TS0330G+TS0330H,real_only,rf,pressure_shape,64,0,32,66.26909334198176,78.47665350192428,54.97396314299118,0.2775853554054474,-48.87617838036887
TS0330D,TS0330G+TS0330H,real_only,rf,fusion_absolute,64,0,32,61.622095186758486,66.61635054524139,56.2190750706107,0.4794442294410813,-50.828492968607264
TS0330D,TS0330G+TS0330H,real_only,rf,fusion_shape,64,0,32,58.41147085352714,69.88657736111398,57.36248126617312,0.427081119345863,-58.24913737085112
TS0330D,TS0330G+TS0330H,classical_anchor_matched,huber,temperature,64,64,32,23.623074746144205,31.342892911371838,13.36594768841178,0.8847651743989741,-20.737010287816112
TS0330D,TS0330G+TS0330H,classical_anchor_matched,huber,pressure_absolute,64,64,32,374.4770243093827,396.534753478117,388.52544759555946,-17.444551679091994,-368.7853427237538
TS0330D,TS0330G+TS0330H,classical_anchor_matched,huber,pressure_shape,64,64,32,191.5514179037344,269.8565035971689,148.74677053997826,-7.542232139584509,-45.11249752089539
TS0330D,TS0330G+TS0330H,classical_anchor_matched,huber,fusion_absolute,64,64,32,525.423024821908,525.8991464198162,520.9053538937185,-31.44221686175851,525.423024821908
TS0330D,TS0330G+TS0330H,classical_anchor_matched,huber,fusion_shape,64,64,32,54.976133914775744,59.65368297922776,53.682263715593336,0.5825734053000029,-54.3633984922474
TS0330D,TS0330G+TS0330H,classical_anchor_matched,rf,temperature,64,64,32,41.64763665316321,47.36909737525925,40.91785652416769,0.7367939851077757,-41.64763665316321
TS0330D,TS0330G+TS0330H,classical_anchor_matched,rf,pressure_absolute,64,64,32,117.2032686664294,143.7523654735198,107.86682519420413,-1.4240166068777862,109.72442688130376
TS0330D,TS0330G+TS0330H,classical_anchor_matched,rf,pressure_shape,64,64,32,78.73933680448346,96.57930727996632,77.74724376354533,-0.094142186601182,-45.7027927532252
TS0330D,TS0330G+TS0330H,classical_anchor_matched,rf,fusion_absolute,64,64,32,36.40211039896592,43.04110155440096,35.12387947313684,0.7826936852941828,-18.16834168681137
TS0330D,TS0330G+TS0330H,classical_anchor_matched,rf,fusion_shape,64,64,32,59.2752859145626,66.88966546180599,49.188043683651344,0.475163973270972,-59.2752859145626
TS0330D,TS0330G+TS0330H,racdiff,huber,temperature,64,64,32,44.23904336619334,47.2232901122422,44.19165916115972,0.738411845101985,-44.23904336619334
TS0330D,TS0330G+TS0330H,racdiff,huber,pressure_absolute,64,64,32,152.9148251278318,181.88279714756703,150.03289162295198,-2.8805102977594994,152.1308219951914
TS0330D,TS0330G+TS0330H,racdiff,huber,pressure_shape,64,64,32,66.53634752278975,88.26377412601887,43.86679005861399,0.0861591268195306,-34.05583734682352
TS0330D,TS0330G+TS0330H,racdiff,huber,fusion_absolute,64,64,32,586.7239157860116,586.9672828000847,584.3054879291221,-39.4141436143078,586.7239157860116
TS0330D,TS0330G+TS0330H,racdiff,huber,fusion_shape,64,64,32,74.20468663390123,77.70303355032758,74.65120909109021,0.2917582253242928,-74.20468663390123
TS0330D,TS0330G+TS0330H,racdiff,rf,temperature,64,64,32,42.59575950785738,47.38875600097005,46.12440609232584,0.736575473778505,-42.59575950785738
TS0330D,TS0330G+TS0330H,racdiff,rf,pressure_absolute,64,64,32,88.67341046747944,106.57664897160298,77.67855712834665,-0.3323849329359056,62.05967075840822
TS0330D,TS0330G+TS0330H,racdiff,rf,pressure_shape,64,64,32,61.57693068531764,82.28933119766057,40.71454729920691,0.2056851965468514,-39.90527962588894
TS0330D,TS0330G+TS0330H,racdiff,rf,fusion_absolute,64,64,32,54.91155962209227,59.913997889189545,55.46675757799253,0.5789223497498602,-47.038777116373566
TS0330D,TS0330G+TS0330H,racdiff,rf,fusion_shape,64,64,32,51.94607730065863,60.15628532754463,53.60832513901727,0.5755098547437036,-51.5460463713644
TS0330E,TS0330B+TS0330C,real_only,huber,temperature,71,0,39,85.24867209897752,90.52415138956384,73.37655006121793,0.3530560975471798,85.24867209897752
TS0330E,TS0330B+TS0330C,real_only,huber,pressure_absolute,71,0,39,228.67073168218585,245.57264189631596,215.508536941216,-3.760994330409492,228.67073168218585
TS0330E,TS0330B+TS0330C,real_only,huber,pressure_shape,71,0,39,142.16236373280626,165.23338221321825,108.1435874650233,-1.1554268311860354,82.85190338292526
TS0330E,TS0330B+TS0330C,real_only,huber,fusion_absolute,71,0,39,152.8866721480567,155.54273163736255,140.7985019490659,-0.9100166052803076,152.8866721480567
TS0330E,TS0330B+TS0330C,real_only,huber,fusion_shape,71,0,39,73.48615983856075,80.33019587558441,66.39122497442702,0.490557290790902,73.48615983856075
TS0330E,TS0330B+TS0330C,real_only,rf,temperature,71,0,39,76.08288832320561,80.21342229047364,68.35993866495232,0.492037337289068,76.08288832320561
TS0330E,TS0330B+TS0330C,real_only,rf,pressure_absolute,71,0,39,107.40761311298613,146.70730403806527,73.98338329834138,-0.6991869820311387,74.3583962265155
TS0330E,TS0330B+TS0330C,real_only,rf,pressure_shape,71,0,39,125.414167203371,149.18963006346732,102.71449048969322,-0.7571748291549809,53.824742257814265
TS0330E,TS0330B+TS0330C,real_only,rf,fusion_absolute,71,0,39,70.47006869068744,75.05142591226175,62.131001966651525,0.5553118104734289,70.47006869068744
TS0330E,TS0330B+TS0330C,real_only,rf,fusion_shape,71,0,39,72.00874479181527,77.81098712990241,66.07285837107952,0.5220091873052011,72.00874479181527
TS0330E,TS0330B+TS0330C,classical_anchor_matched,huber,temperature,71,60,39,86.38761787802204,91.01493135581003,73.9292437759209,0.3460222222804695,86.38761787802204
TS0330E,TS0330B+TS0330C,classical_anchor_matched,huber,pressure_absolute,71,60,39,188.08742110930416,221.7494991882688,209.5809665730669,-2.882066715921919,170.56515698082276
TS0330E,TS0330B+TS0330C,classical_anchor_matched,huber,pressure_shape,71,60,39,139.37009042071708,166.73688578193546,121.97797965134583,-1.19483092566941,93.68325963428424
TS0330E,TS0330B+TS0330C,classical_anchor_matched,huber,fusion_absolute,71,60,39,152.83761440082512,153.50965766722936,155.93350237466495,-0.8604118872898636,152.83761440082512
TS0330E,TS0330B+TS0330C,classical_anchor_matched,huber,fusion_shape,71,60,39,86.06317884198668,87.89075992436892,81.77916982432964,0.3901484409221162,86.06317884198668
TS0330E,TS0330B+TS0330C,classical_anchor_matched,rf,temperature,71,60,39,75.7700873938983,80.01477485131534,68.1551273853251,0.494550147084166,75.7700873938983
TS0330E,TS0330B+TS0330C,classical_anchor_matched,rf,pressure_absolute,71,60,39,108.65571753904771,143.4194595245384,75.54983703642085,-0.6238797363556778,56.63008233677732
TS0330E,TS0330B+TS0330C,classical_anchor_matched,rf,pressure_shape,71,60,39,129.4031721303393,154.7560164761691,98.7675691704036,-0.8907442300541624,61.49793553853701
TS0330E,TS0330B+TS0330C,classical_anchor_matched,rf,fusion_absolute,71,60,39,71.91676114595559,76.398185680865,63.124285615475856,0.5392092107416897,71.91676114595559
TS0330E,TS0330B+TS0330C,classical_anchor_matched,rf,fusion_shape,71,60,39,75.36683442630769,79.1931092368108,68.51873858847392,0.504877698901941,75.36683442630769
TS0330E,TS0330B+TS0330C,racdiff,huber,temperature,71,60,39,84.50782980186825,89.43718702531152,72.00854491617008,0.3684991170532153,84.50782980186825
TS0330E,TS0330B+TS0330C,racdiff,huber,pressure_absolute,71,60,39,129.79363032235125,148.58541994243208,130.2517942726505,-0.7429707199874516,66.16323286718871
TS0330E,TS0330B+TS0330C,racdiff,huber,pressure_shape,71,60,39,142.44775236378118,167.90542107652777,120.02366438201229,-1.22570261386651,96.3108718957554
TS0330E,TS0330B+TS0330C,racdiff,huber,fusion_absolute,71,60,39,126.8862449391734,129.96130768209184,122.0202423891227,-0.3334165606271333,126.8862449391734
TS0330E,TS0330B+TS0330C,racdiff,huber,fusion_shape,71,60,39,79.87342922154652,84.63365568253988,74.37221562690354,0.4345113403446414,79.87342922154652
TS0330E,TS0330B+TS0330C,racdiff,rf,temperature,71,60,39,77.27179059744518,81.19561911826321,69.30881566340474,0.4795213796419149,77.27179059744518
TS0330E,TS0330B+TS0330C,racdiff,rf,pressure_absolute,71,60,39,84.6022776541104,112.72358482508297,54.49271868614272,-0.0031532461582004,44.032090902161
TS0330E,TS0330B+TS0330C,racdiff,rf,pressure_shape,71,60,39,126.59985070351732,152.0840283283704,104.31127507031584,-0.8260174110288736,60.57539903078774
TS0330E,TS0330B+TS0330C,racdiff,rf,fusion_absolute,71,60,39,75.88354021828961,79.57375701450414,69.41288063960468,0.5001065730683075,75.88354021828961
TS0330E,TS0330B+TS0330C,racdiff,rf,fusion_shape,71,60,39,76.85771022679945,80.52115027097993,68.77969713982998,0.4881324007008419,76.85771022679945
TS0330E,TS0330F+TS0330G,real_only,huber,temperature,64,0,39,22.69020737966404,30.327825238823564,13.036169201581686,0.9273860206931326,22.02558966567482
TS0330E,TS0330F+TS0330G,real_only,huber,pressure_absolute,64,0,39,64.85515528486806,82.56322503387995,52.07953147951474,0.4618405176442776,30.613186119972816
TS0330E,TS0330F+TS0330G,real_only,huber,pressure_shape,64,0,39,71.32727130657048,91.19894721968834,59.43795145743189,0.3433750974804739,16.87389537418699
TS0330E,TS0330F+TS0330G,real_only,huber,fusion_absolute,64,0,39,56.37803181530268,62.280439467898525,63.344600602478295,0.6937747229474522,-48.84132164280531
TS0330E,TS0330F+TS0330G,real_only,huber,fusion_shape,64,0,39,24.45040297796976,37.52354750211346,13.01351274579656,0.8888407828082012,13.029599544667354
TS0330E,TS0330F+TS0330G,real_only,rf,temperature,64,0,39,17.88226743617675,25.31518427819232,13.5833814602733,0.949405898736257,7.782215812636434
TS0330E,TS0330F+TS0330G,real_only,rf,pressure_absolute,64,0,39,101.84154249451292,121.68090252959334,97.32490497796825,-0.1689139565015556,54.572687349784445
TS0330E,TS0330F+TS0330G,real_only,rf,pressure_shape,64,0,39,99.5484601329435,114.26520391786964,98.95976752123188,-0.0307793212002167,20.88099060863604
TS0330E,TS0330F+TS0330G,real_only,rf,fusion_absolute,64,0,39,21.84858953732392,33.969820754876075,13.424385245383462,0.9088987764289304,12.888418975230508
TS0330E,TS0330F+TS0330G,real_only,rf,fusion_shape,64,0,39,18.61559804647146,26.416809651123994,11.799306157477645,0.944906744852578,7.388148277865604
TS0330E,TS0330F+TS0330G,classical_anchor_matched,huber,temperature,64,64,39,25.15918974466742,32.3703720171918,16.499808412517325,0.9172757038774824,23.84917755279407
TS0330E,TS0330F+TS0330G,classical_anchor_matched,huber,pressure_absolute,64,64,39,129.15783502495117,150.9451806657168,128.06350132193734,-0.798772347406997,-6.717073288755524
TS0330E,TS0330F+TS0330G,classical_anchor_matched,huber,pressure_shape,64,64,39,89.77253347681368,108.08619534915024,76.671302513417,0.0776873629086596,7.633262705729405
TS0330E,TS0330F+TS0330G,classical_anchor_matched,huber,fusion_absolute,64,64,39,48.91823319392222,55.42758723740217,64.1819974146361,0.757456495849662,-47.4155602756842
TS0330E,TS0330F+TS0330G,classical_anchor_matched,huber,fusion_shape,64,64,39,24.915812210084177,30.66584963657112,22.946390679873616,0.9257583349949,22.96102226133143
TS0330E,TS0330F+TS0330G,classical_anchor_matched,rf,temperature,64,64,39,15.986852363959196,20.954096611910757,11.884239195831585,0.965336246847925,4.381764752844583
TS0330E,TS0330F+TS0330G,classical_anchor_matched,rf,pressure_absolute,64,64,39,130.89782305502408,155.40030375832094,104.00455625480322,-0.9065202662344568,102.14084368474109
TS0330E,TS0330F+TS0330G,classical_anchor_matched,rf,pressure_shape,64,64,39,101.1466514894007,118.76060512353932,93.96395047659053,-0.1134802108772585,2.588176353218957
TS0330E,TS0330F+TS0330G,classical_anchor_matched,rf,fusion_absolute,64,64,39,22.531014141999048,31.64389903598312,13.582416392943458,0.920947123042442,10.75102639599891
TS0330E,TS0330F+TS0330G,classical_anchor_matched,rf,fusion_shape,64,64,39,17.70616726655795,24.40499056588945,12.902485292907215,0.9529786614854452,6.652836081562603
TS0330E,TS0330F+TS0330G,racdiff,huber,temperature,64,64,39,21.468574922821592,32.687653347794125,10.489537840187552,0.9156460960760672,12.346502514975532
TS0330E,TS0330F+TS0330G,racdiff,huber,pressure_absolute,64,64,39,124.2216016535314,139.664349287998,133.63320675707092,-0.5399578145608479,28.382384161238004
TS0330E,TS0330F+TS0330G,racdiff,huber,pressure_shape,64,64,39,108.1957550118352,120.8931335277751,109.5245418067994,-0.1538277203622151,11.898700820906216
TS0330E,TS0330F+TS0330G,racdiff,huber,fusion_absolute,64,64,39,58.2798999219448,66.39789375171368,71.99767546955206,0.6519462594141783,-56.53864743552192
TS0330E,TS0330F+TS0330G,racdiff,huber,fusion_shape,64,64,39,32.49459157855677,44.52485287635716,22.106679672700125,0.8434897858738664,11.649266126157036
TS0330E,TS0330F+TS0330G,racdiff,rf,temperature,64,64,39,18.84940759047766,24.58258242738662,13.376861910595494,0.9522918355560428,7.412514748824326
TS0330E,TS0330F+TS0330G,racdiff,rf,pressure_absolute,64,64,39,95.59464461317974,113.32743619069711,90.02621961711674,-0.0139296591101742,17.98549212770421
TS0330E,TS0330F+TS0330G,racdiff,rf,pressure_shape,64,64,39,106.8659357532742,119.82245642154416,110.66593779620295,-0.1334807180629389,13.39565657040122
TS0330E,TS0330F+TS0330G,racdiff,rf,fusion_absolute,64,64,39,19.814410415653377,25.986236929703068,14.374995215157128,0.946688059946549,5.212207407225978
TS0330E,TS0330F+TS0330G,racdiff,rf,fusion_shape,64,64,39,20.27504545271417,27.15080365457145,14.887994368158331,0.9418026676931608,7.927675746375447
TS0330E,TS0330H+TS0330A,real_only,huber,temperature,74,0,39,17.79984744862901,24.23225014539433,12.390655098106322,0.9536419471337204,-2.0997662958670027
TS0330E,TS0330H+TS0330A,real_only,huber,pressure_absolute,74,0,39,163.79487970744665,185.59119421247965,174.5773319678745,-1.7192706299536575,-3.2152259937293244
TS0330E,TS0330H+TS0330A,real_only,huber,pressure_shape,74,0,39,84.97463634136496,101.13188407516483,84.67300213976341,0.1925532408203621,8.070854100554502
TS0330E,TS0330H+TS0330A,real_only,huber,fusion_absolute,74,0,39,28.78736666842138,33.72048467735104,23.789493132724004,0.9102312214432944,-9.804547158097408
TS0330E,TS0330H+TS0330A,real_only,huber,fusion_shape,74,0,39,28.31458422216625,45.22370473989471,15.208502125320138,0.8385381317127929,22.598283612686856
TS0330E,TS0330H+TS0330A,real_only,rf,temperature,74,0,39,27.73207883431959,31.4572914420744,28.630528576169752,0.9218767411304518,12.495663411571746
TS0330E,TS0330H+TS0330A,real_only,rf,pressure_absolute,74,0,39,57.63134559540895,65.69808431859435,59.18246690170139,0.6592443136503836,-7.521224327108557
TS0330E,TS0330H+TS0330A,real_only,rf,pressure_shape,74,0,39,88.86173072613981,111.55134072545148,73.39648517902788,0.0176024104089235,33.437553802284405
TS0330E,TS0330H+TS0330A,real_only,rf,fusion_absolute,74,0,39,22.691173179045386,26.911951390645825,23.01796679778204,0.942822116061458,15.084570167732696
TS0330E,TS0330H+TS0330A,real_only,rf,fusion_shape,74,0,39,25.75954894270278,29.55266396847243,26.226269018513733,0.9310505238904296,23.690743826464388
TS0330E,TS0330H+TS0330A,classical_anchor_matched,huber,temperature,74,3,39,17.500103634649715,23.1355986999056,12.619245613651742,0.95774294909539,-2.061923639325098
TS0330E,TS0330H+TS0330A,classical_anchor_matched,huber,pressure_absolute,74,3,39,78.41949886874818,103.5041656826183,63.7284834608613,0.1542278947745942,65.07017505469852
TS0330E,TS0330H+TS0330A,classical_anchor_matched,huber,pressure_shape,74,3,39,86.38410259634489,100.13689142311212,81.22381861040299,0.2083633175382893,14.415393137896809
TS0330E,TS0330H+TS0330A,classical_anchor_matched,huber,fusion_absolute,74,3,39,25.44893990596273,30.53135456424821,17.747421019411718,0.9264081289307936,-4.500393824600598
TS0330E,TS0330H+TS0330A,classical_anchor_matched,huber,fusion_shape,74,3,39,26.472177972339743,42.81269768497288,11.126219984516126,0.855295216517751,22.101640205947263
TS0330E,TS0330H+TS0330A,classical_anchor_matched,rf,temperature,74,3,39,27.07612820461856,30.73897994407641,29.808858799462485,0.92540381753463,13.04746794339346
TS0330E,TS0330H+TS0330A,classical_anchor_matched,rf,pressure_absolute,74,3,39,58.58340109781816,66.52101972192563,62.51411815433767,0.6506542248032889,-11.550012335363558
TS0330E,TS0330H+TS0330A,classical_anchor_matched,rf,pressure_shape,74,3,39,91.21408699495028,114.24649352071812,84.58580618076678,-0.030441778172354,32.88946587952232
TS0330E,TS0330H+TS0330A,classical_anchor_matched,rf,fusion_absolute,74,3,39,22.077163500377495,26.004731167280173,18.26489079390984,0.9466121494143918,17.062509514361103
TS0330E,TS0330H+TS0330A,classical_anchor_matched,rf,fusion_shape,74,3,39,24.73532470009787,28.922032679499807,24.45788592477558,0.9339617852189258,21.626635759150112
TS0330E,TS0330H+TS0330A,racdiff,huber,temperature,74,3,39,16.14718722709384,21.153286507191485,11.78022778375913,0.964674086371716,-1.100993822228723
TS0330E,TS0330H+TS0330A,racdiff,huber,pressure_absolute,74,3,39,77.09125849949864,93.8679811774792,59.426649151420406,0.3043790477424422,34.39053183969976
TS0330E,TS0330H+TS0330A,racdiff,huber,pressure_shape,74,3,39,87.34981514391501,107.68872016618258,91.92603078577685,0.0844582983442091,0.4182347908918922
TS0330E,TS0330H+TS0330A,racdiff,huber,fusion_absolute,74,3,39,26.204435921372465,31.162144484506808,20.97191098676774,0.9233358414796587,-6.200841376282511
TS0330E,TS0330H+TS0330A,racdiff,huber,fusion_shape,74,3,39,25.966164476305128,39.12702071507481,12.10181790864914,0.8791375871828807,21.21629970911262
TS0330E,TS0330H+TS0330A,racdiff,rf,temperature,74,3,39,28.66711535951662,31.97224642222704,30.58981774647032,0.9192980548526,11.67638622513713
TS0330E,TS0330H+TS0330A,racdiff,rf,pressure_absolute,74,3,39,53.83015634820106,62.01417767633562,55.07489645479171,0.6963874790467385,-11.79717416645031
TS0330E,TS0330H+TS0330A,racdiff,rf,pressure_shape,74,3,39,89.77708036135459,112.88405925616536,80.75731677666857,-0.0060114773510504,30.055092585650428
TS0330E,TS0330H+TS0330A,racdiff,rf,fusion_absolute,74,3,39,24.34752840834599,30.045809688395654,23.685126832382707,0.9287302027066966,23.821455973160976
TS0330E,TS0330H+TS0330A,racdiff,rf,fusion_shape,74,3,39,24.65225677383619,28.93007222964824,24.091089155570277,0.9339250664076476,21.48173348105892
TS0330F,TS0330A+TS0330B,real_only,huber,temperature,79,0,33,32.655832468689816,34.08737790584661,28.64936008290431,0.87184381943886,32.655832468689816
TS0330F,TS0330A+TS0330B,real_only,huber,pressure_absolute,79,0,33,102.22778252581352,166.8659854469216,50.48787611080982,-2.071057868527677,32.221778316150946
TS0330F,TS0330A+TS0330B,real_only,huber,pressure_shape,79,0,33,111.14616847607448,131.01384726564172,123.33753960252324,-0.8931575811305046,64.84004997600064
TS0330F,TS0330A+TS0330B,real_only,huber,fusion_absolute,79,0,33,308.33793708141155,308.49097886894424,309.3834978578816,-9.496325788567225,308.33793708141155
TS0330F,TS0330A+TS0330B,real_only,huber,fusion_shape,79,0,33,51.211202965814735,63.09806290973232,47.11834606021006,0.5608787860762351,33.46408392284264
TS0330F,TS0330A+TS0330B,real_only,rf,temperature,79,0,33,42.89349989967039,44.54520432358724,42.01456989329802,0.7811461073902428,42.89349989967039
TS0330F,TS0330A+TS0330B,real_only,rf,pressure_absolute,79,0,33,112.67459731851189,123.06351552291112,114.4446135846634,-0.670363530937331,1.8428942907137504
TS0330F,TS0330A+TS0330B,real_only,rf,pressure_shape,79,0,33,115.79536290556608,141.1648782579738,133.64856630839307,-1.197888621765297,64.84878009146811
TS0330F,TS0330A+TS0330B,real_only,rf,fusion_absolute,79,0,33,45.31479195032919,46.69163607688507,43.941064611353056,0.7595468069088483,45.31479195032919
TS0330F,TS0330A+TS0330B,real_only,rf,fusion_shape,79,0,33,44.71561061306215,45.50979441699436,45.05391179599695,0.7715652806458837,44.71561061306215
TS0330F,TS0330A+TS0330B,classical_anchor_matched,huber,temperature,79,79,33,28.411391990287974,30.39310587281245,26.21631628296734,0.8981168108735946,28.411391990287974
TS0330F,TS0330A+TS0330B,classical_anchor_matched,huber,pressure_absolute,79,79,33,116.611669062876,148.78912502424237,85.84361419596587,-1.4417137258879884,-11.534109541209816
TS0330F,TS0330A+TS0330B,classical_anchor_matched,huber,pressure_shape,79,79,33,118.61269890065384,146.84811514674823,92.33289880119868,-1.3784231205141144,79.4462936617682
TS0330F,TS0330A+TS0330B,classical_anchor_matched,huber,fusion_absolute,79,79,33,264.5806843445513,264.66890788893147,265.7341794657666,-6.726062473104185,264.5806843445513
TS0330F,TS0330A+TS0330B,classical_anchor_matched,huber,fusion_shape,79,79,33,35.93444693112076,39.56742588841634,37.46176035478621,0.8273255982498702,33.66403721264887
TS0330F,TS0330A+TS0330B,classical_anchor_matched,rf,temperature,79,79,33,36.97471040903666,39.75810018125906,37.950047340311016,0.8256573623217757,36.97471040903666
TS0330F,TS0330A+TS0330B,classical_anchor_matched,rf,pressure_absolute,79,79,33,126.62915592403228,146.68505008962103,107.11985096133026,-1.373143892140555,-16.667672922457353
TS0330F,TS0330A+TS0330B,classical_anchor_matched,rf,pressure_shape,79,79,33,101.7813867680126,122.7513715451625,100.46611777476728,-0.6619007030906052,63.99485001610525
TS0330F,TS0330A+TS0330B,classical_anchor_matched,rf,fusion_absolute,79,79,33,43.47689283122956,45.75484492182039,45.37155464319551,0.7690986137334537,43.47689283122956
TS0330F,TS0330A+TS0330B,classical_anchor_matched,rf,fusion_shape,79,79,33,39.88742322958999,41.499633697080775,41.63113993388896,0.8100493029554839,39.88742322958999
TS0330F,TS0330A+TS0330B,racdiff,huber,temperature,79,79,33,53.2597833135397,55.72497488824661,51.8204855893498,0.657506662391645,53.2597833135397
TS0330F,TS0330A+TS0330B,racdiff,huber,pressure_absolute,79,79,33,107.96066064346157,127.0913903295724,96.46118558535858,-0.7814950760769868,-75.63288515228666
TS0330F,TS0330A+TS0330B,racdiff,huber,pressure_shape,79,79,33,94.76035766659344,110.857037796084,94.31439404583948,-0.3554356503713709,50.232867979864224
TS0330F,TS0330A+TS0330B,racdiff,huber,fusion_absolute,79,79,33,247.08326122798204,247.4861715940465,247.27613430903372,-5.755449315743141,247.08326122798204
TS0330F,TS0330A+TS0330B,racdiff,huber,fusion_shape,79,79,33,50.45128232748332,54.21217048529345,49.70697359778296,0.6758500524281358,49.01041291569192
TS0330F,TS0330A+TS0330B,racdiff,rf,temperature,79,79,33,44.275233937579,45.60518019521994,45.56881591307194,0.7706067064129727,44.275233937579
TS0330F,TS0330A+TS0330B,racdiff,rf,pressure_absolute,79,79,33,119.83938919977932,136.68982288729217,115.89481945715256,-1.0607472379550127,25.18348906417549
TS0330F,TS0330A+TS0330B,racdiff,rf,pressure_shape,79,79,33,104.21389395739884,128.03711952920054,97.6311219612561,-0.8081071153387114,45.28616244102828
TS0330F,TS0330A+TS0330B,racdiff,rf,fusion_absolute,79,79,33,50.828151535818506,52.34108784834797,51.237939531300526,0.6978393860404853,50.828151535818506
TS0330F,TS0330A+TS0330B,racdiff,rf,fusion_shape,79,79,33,46.25524987841128,47.76132457731123,48.85803977349247,0.748403213253624,46.25524987841128
TS0330F,TS0330C+TS0330D,real_only,huber,temperature,65,0,33,73.5308190458945,75.01826516179825,73.91726726875612,0.3792933501944462,73.5308190458945
TS0330F,TS0330C+TS0330D,real_only,huber,pressure_absolute,65,0,33,133.97945182841914,142.32669831682367,124.20561068402787,-1.2342157773825533,-133.97945182841914
TS0330F,TS0330C+TS0330D,real_only,huber,pressure_shape,65,0,33,98.47792226897842,109.60518144388207,91.28030351097097,-0.3249959034687173,74.10068975232963
TS0330F,TS0330C+TS0330D,real_only,huber,fusion_absolute,65,0,33,47.35941980693932,47.61961122071614,47.65501103190877,0.749894031600127,-47.35941980693932
TS0330F,TS0330C+TS0330D,real_only,huber,fusion_shape,65,0,33,69.76555330527268,76.02465809098035,81.876551751173,0.3625277029599593,69.76555330527268
TS0330F,TS0330C+TS0330D,real_only,rf,temperature,65,0,33,67.69729975755804,68.64288519469075,70.64272251875957,0.4803111204071337,67.69729975755804
TS0330F,TS0330C+TS0330D,real_only,rf,pressure_absolute,65,0,33,54.64319300593417,68.1786163463277,38.7187257060105,0.487317219270191,-17.407542036314755
TS0330F,TS0330C+TS0330D,real_only,rf,pressure_shape,65,0,33,99.79220241113582,114.79083749471896,91.69363889909874,-0.453338617958372,50.24627465019768
TS0330F,TS0330C+TS0330D,real_only,rf,fusion_absolute,65,0,33,55.60026470097415,57.700704178272936,60.24599805325499,0.6327899222790836,54.79938635759151
TS0330F,TS0330C+TS0330D,real_only,rf,fusion_shape,65,0,33,67.60911390192203,68.93402247458378,68.01337439059176,0.4758934254090917,67.60911390192203
TS0330F,TS0330C+TS0330D,classical_anchor_matched,huber,temperature,65,47,33,79.50986605390581,81.13755407502627,76.71123866207256,0.2739004158656972,79.50986605390581
TS0330F,TS0330C+TS0330D,classical_anchor_matched,huber,pressure_absolute,65,47,33,65.50366460203415,77.47705831456706,62.13873677258101,0.3379380778307184,-6.449464326516756
TS0330F,TS0330C+TS0330D,classical_anchor_matched,huber,pressure_shape,65,47,33,97.04240181402965,108.47275334906206,96.51916642829964,-0.297757934173092,60.47290734163996
TS0330F,TS0330C+TS0330D,classical_anchor_matched,huber,fusion_absolute,65,47,33,39.30494734557933,39.879847322365386,40.36144094477501,0.8245879844450917,-39.30494734557933
TS0330F,TS0330C+TS0330D,classical_anchor_matched,huber,fusion_shape,65,47,33,73.50669172287122,75.11678555083131,76.92437409203768,0.3776619497437312,73.50669172287122
TS0330F,TS0330C+TS0330D,classical_anchor_matched,rf,temperature,65,47,33,69.79951776155909,70.78265885650147,71.44319245690451,0.447406070773101,69.79951776155909
TS0330F,TS0330C+TS0330D,classical_anchor_matched,rf,pressure_absolute,65,47,33,86.42558606003213,111.42265423312206,63.74362861361272,-0.3693023839965581,-67.78088989980508
TS0330F,TS0330C+TS0330D,classical_anchor_matched,rf,pressure_shape,65,47,33,83.38956912721744,98.63603750068027,80.36153731816029,-0.0730589939026264,25.23969208847128
TS0330F,TS0330C+TS0330D,classical_anchor_matched,rf,fusion_absolute,65,47,33,52.65744364817423,55.34661512337485,57.79471715475847,0.6621417751180114,51.59233503817365
TS0330F,TS0330C+TS0330D,classical_anchor_matched,rf,fusion_shape,65,47,33,69.38156082804824,70.71125221936597,67.45974938914532,0.448520438937974,69.38156082804824
TS0330F,TS0330C+TS0330D,racdiff,huber,temperature,65,47,33,72.62181710156413,73.2156826834265,71.03624008155754,0.4087643714231569,72.62181710156413
TS0330F,TS0330C+TS0330D,racdiff,huber,pressure_absolute,65,47,33,207.64149436065216,222.92651191894885,188.3111421520979,-4.481201985851883,-207.64149436065216
TS0330F,TS0330C+TS0330D,racdiff,huber,pressure_shape,65,47,33,96.69371620360732,113.54949670629168,82.24956988241297,-0.4220759510754679,64.73539298338898
TS0330F,TS0330C+TS0330D,racdiff,huber,fusion_absolute,65,47,33,45.08355864486896,46.35862295332978,47.52184527706629,0.7629644861462014,-45.08355864486896
TS0330F,TS0330C+TS0330D,racdiff,huber,fusion_shape,65,47,33,71.80672980817772,76.05662453105403,73.87006362803112,0.3619915083975394,71.80672980817772
TS0330F,TS0330C+TS0330D,racdiff,rf,temperature,65,47,33,67.38541732311303,68.8924219373414,69.71270235464777,0.476525813753307,67.15081264661377
TS0330F,TS0330C+TS0330D,racdiff,rf,pressure_absolute,65,47,33,48.4865150846457,57.956870547037965,40.40096668205547,0.6295221742749029,9.943563558476717
